eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
39,20260801_010356,OPT,1,0.78910252045913498,18871.104660980985,0.7833563432226156,0.88587751716477037,0.99531618462922489,21302.160056367051,0.78704270594618264,29172.587115828879,427.09279399999991,330,0,427.18976199999997,427.18732399999999,2.9e-05,0.0018829999999999999,0.024202999999999999,0.78910252045913498,0,2,-3,-1.1665606598015268,2.9238731826494333,3,3,0.039076749813895646,-0.81232082605595202,-3,2.1129053207243391
40,20260801_011126,OPT,1,0.87429574900274298,31122.97692897767,0.89445106309222067,0.93718950953894997,0.99931995715355781,33208.840487649722,0.89505974206695171,42159.43790831924,154.10093999999998,116,0,154.20160899999999,154.19147599999999,0.0015089999999999999,0.0047670000000000004,0.0088649999999999996,0.87429574900274298,0,0,-3,-0.32308351789581885,2.2209636768083438,3,-3,-3,1.289528940124165,-3,3
41,20260801_011432,OPT,2,0.81588307044205521,25083.711139864208,0.048416944221839231,0.96575079007448705,0.9865871432543929,25973.275297998498,0.049075182616032581,26464.027124158823,1900.8435750000001,25,0,1901.545302,1901.543402,2.6999999999999999e-05,0.001487,0.014987,0.81588307044205521,0,1,0.05407409331235298,-1.360302833968442,-3,3,3,3,3,-3,2.5396081993189452
42,20260801_194148,OPT,2,0.92265531895665054,17863.662597902105,1.277749357187451,0.9927716452936951,0.99852103441484796,17993.727643800135,1.2796419035240816,30790.14667904095,449.28132900000008,294,0,449.707626,449.42787900000002,0.016004999999999998,0.25084499999999998,0.016562,0.92265531895665054,1,1,2.91814008858915,-2.6783767902321696,3,3,3,0.43714770311417495,3,3,-3
43,20260801_194938,OPT,2,0.89127761331873068,60418.347223113567,0.8919413921858762,0.98671426160105968,0.99648523515360632,61231.857665741758,0.89508741396292246,70182.731805370975,290.07978400000002,179,0,290.21446099999997,290.18757299999999,0.00033700000000000001,0.025142999999999999,0.0096880000000000004,0.89127761331873068,0,1,-2.020538568272511,-1.3414032911573803,3,3,0.024799333986555341,1.5372558921284749,3,-3,0.81331948262565534
44,20260801_195447,OPT,2,0.7637306727818286,45029.245683277251,1.1074587499264392,0.94618076359009196,0.97471050982870377,47590.531763109269,1.1361924784427169,58952.456547536436,115.11106899999999,34,0,115.22760599999999,115.209794,0.00077700000000000002,0.015883000000000001,0.0081279999999999998,0.7637306727818286,0,0,-3,-0.90642804221051865,-0.23026141890502191,3,1.0192851963669869,3,1.1760130281311159,-3,3
45,20260801_195700,OPT,2,0.86452548867717438,15441.598453015466,0.2283891524217555,0.98028905516296738,0.9938514074551289,15752.0869703563,0.22980211197423592,18050.10809009866,254.95847899999993,247,0,255.06711899999999,255.052851,0.00018200000000000001,0.012991000000000001,0.0077380000000000001,0.86452548867717438,3,0,2.3864580412398975,-0.98129649181455914,1.0882207739370644,3,3,1.7391320275477826,-2.2569339192032016,-2.2431863863691777,3
46,20260801_200133,OPT,2,0.91205096658168638,94120.11209664958,88.035611597197146,0.99090758229390219,0.99794977158123888,94983.743972133278,88.216475522315946,977148.49919529271,131.422213,42,0,131.59297599999999,131.52145300000001,0.0013990000000000001,0.063370999999999997,0.027829,0.91205096658168638,0,0,-3,3,2.4943804516741936,-3,0.54911739533405568,-0.23416152560732773,-1.8719573121931978,-2.7238132138561451,3
47,20260801_200405,OPT,2,0.63975957774276393,29453.023312936504,0.79110652840039131,0.88333806294391815,0.92606263001519828,33342.866733012539,0.85426892605245064,41885.555993537047,111.87489100000001,36,0,111.948419,111.944031,0.00011900000000000001,0.0034280000000000001,0.0074330000000000004,0.63975957774276393,1,0,-1.7796913968545731,-1.1900073675987763,-0.17994050595867297,-2.1614664628535327,3,3,-2.3518556157725423,-2.4672132827129611,-0.79969889785062587
48,20260801_200617,OPT,2,1,36086.632920641045,0.043069970719896988,1,1,36086.632920641045,0.043069970719896988,36517.332627840013,169.66721900000005,69,0,169.778458,169.776231,4.1e-05,0.001812,0.0081119999999999994,1,0,0,-3,0.15649240113573046,-1.7747485409907424,3,3,3,3,0.93508056483765556,3
