eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
21,20260910_154451,OPT,0,1,43279.086174861455,0.049958028773676701,1,1,43279.086174861455,0.049958028773676701,43778.666462598223,383.80759,733,0,384.22022700000002,383.96514300000001,0.015570000000000001,0.22670699999999999,0.015535999999999999,1,0,1,0,-2.4922793874048135,-3,-1000,-1000,-1000,3,0.70302484413599708,3
22,20260910_155128,OPT,0,1,16626.863056348739,0.055500414689800728,1,1,16626.863056348739,0.055500414689800728,17181.867203246748,460.21654000000001,889,0,460.36431499999998,460.34119200000004,0.00027900000000000001,0.021441000000000002,0.021555999999999999,1,7,0,0,-2.1760722154100747,-3,-1000,-1000,-1000,1.4532559713890425,1.5178233608128198,0.76054385855726059
23,20260910_155919,OPT,0,1,41987.75304806549,0.10887062198820247,1,1,41987.75304806549,0.10887062198820247,43076.459267947517,334.97532500000011,839,0,335.15236099999998,335.13598200000001,0.00070799999999999997,0.014367,0.022367000000000001,1,2,0,0,-2.4014374335913748,3,-1000,-1000,-1000,3,-0.39474031897939138,1.4984766387216371
24,20260910_160506,OPT,0,1,15937.994101205624,0.19960962543960961,1,1,15937.994101205624,0.19960962543960961,17934.090355601722,554.31498799999986,976,0,554.47756100000004,554.46326299999998,0.00019599999999999999,0.012522,0.0090430000000000007,1,8,0,0,-2.0570166247686235,-3,-1000,-1000,-1000,1.7913147576236124,0.30756226266981324,-2.9614521189376251
25,20260910_161433,OPT,0,1,30225.257626547598,0.14609692893820234,1,1,30225.257626547598,0.14609692893820234,31686.226915929623,312.97075599999999,465,0,313.19118600000002,313.12008900000001,0.0014350000000000001,0.062052999999999997,0.0089320000000000007,1,1,0,0,-0.70201816887709878,3,-1000,-1000,-1000,3,3,3
26,20260910_162004,OPT,1,1,26540.630262423441,0.046372613102044095,1,1,26540.630262423441,0.046372613102044095,27004.356393443883,917.068082,941,0,917.22648700000002,917.22182100000009,0.00012300000000000001,0.003457,0.0082559999999999995,1,2,2,0,-1.420706676327349,-3,-1000,-1000,-1000,2.9811567156956227,1.1904746738669545,2.9018137563523765
27,20260910_163534,OPT,1,1,39753.522244305423,1.1566530591483744,1,1,39753.522244305423,1.1566530591483744,51320.052835789167,262.39606700000002,144,0,262.55010699999997,262.54783700000002,4.5000000000000003e-05,0.00183,0.0086859999999999993,1,0,0,0,-1.8561277010802162,3,-1000,-1000,-1000,2.2453117490697854,1.9636030299377392,-2.7012418391604247
28,20260910_164008,OPT,1,1,17601.007556922465,0.34707306615949751,1,1,17601.007556922465,0.34707306615949751,21071.738218517439,659.60582100000011,909,0,659.76654299999996,659.76482499999997,2.8e-05,0.001322,0.0081449999999999995,1,7,0,0,-2.9094785064981203,-1.8162468854834006,-1000,-1000,-1000,-2.5328646575793954,1.8549128631515062,3
29,20260910_165126,OPT,1,1,14772.988562169443,0.24454112480235099,1,1,14772.988562169443,0.24454112480235099,17218.399810192954,1412.4692990000001,879,0,1412.6484269999999,1412.631934,0.001557,0.011249,0.0082819999999999994,1,13,0,0,-2.0862077438066753,1.4900240749644811,-1000,-1000,-1000,-1.7419123234142042,3,3
30,20260910_171511,OPT,1,1,94543.402805011443,14.023790257565468,1,1,94543.402805011443,14.023790257565468,234781.3053806661,665.70650100000012,692,0,665.85621200000003,665.85252200000002,4.3000000000000002e-05,0.0025820000000000001,0.019334,1,7,0,0,-3,-2.621938619310634,-1000,-1000,-1000,-1.5157808432088191,2.8760571200296718,-3
31,20260910_172639,OPT,2,1,16391.291073184122,0.67660059163864616,1,1,16391.291073184122,0.67660059163864616,23157.296989570583,574.49415099999999,915,0,574.64721799999995,574.64495899999997,3.8999999999999999e-05,0.0018220000000000001,0.0083309999999999999,1,6,0,0,-2.1910809777488089,-1.0001151270812416,-1000,-1000,-1000,-2.9229022640617734,-1.5144811561213076,3
32,20260910_173628,OPT,2,1,26717.515346172739,0.36449225304081134,1,1,26717.515346172739,0.36449225304081134,30362.437876580851,755.45780500000001,1064,0,755.60996299999999,755.60797600000001,3.6000000000000001e-05,0.001537,0.011532000000000001,1,8,0,0,-1.4697798363475523,-1.7362055015895068,-1000,-1000,-1000,3,1.4046933930467387,-2.1007668863971305
33,20260910_174914,OPT,2,1,63733.810789316376,1.7450136578137234,1,1,63733.810789316376,1.7450136578137234,81183.947367453613,211.27482399999997,239,0,211.42987599999998,211.42650499999999,5.8e-05,0.002702,0.0090159999999999997,1,0,0,0,-2.5727253668041428,1.5736000175846807,-1000,-1000,-1000,-1.0476956070906214,-0.27686180868443605,3
