eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
31,20260911_162602,OPT,2,0.99875618270139577,16945.448214045369,0.8050431937568614,0.99999997539605645,0.99920816044462524,16945.448630970233,0.80568116397151446,25002.26027068538,399.57311600000003,759,0,399.687727,399.67755599999998,0.0014909999999999999,0.0059849999999999999,0.0076140000000000001,0.99875618270139577,4,0,0,-3,-2.630163885434349,-1000,-1000,-1000,-3,-0.26346970540195447,1.969323743970578
32,20260911_163302,OPT,2,0.90461363546205387,111959.10491428387,82.796600373496418,0.9982654317148324,0.92270091478977667,112153.64306661324,89.732869065552364,1009482.3337221369,193.03890299999995,396,0,193.13564,193.13369900000001,3.1999999999999999e-05,0.001529,0.0076499999999999997,0.90461363546205387,0,0,0,-3,-3,-1000,-1000,-1000,-3,2.7522980714619356,-3
33,20260911_163632,OPT,2,0.95395009161498157,23916.206174473205,1.7444282940963991,0.99973475997249406,0.96421509867790223,23922.551392662608,1.8091692367069316,42014.243759731922,182.36422799999997,150,0,182.46651600000001,182.464889,2.9e-05,0.0012539999999999999,0.0077669999999999996,0.95395009161498157,0,0,0,-1.1315125027946888,2.82817968155274,-1000,-1000,-1000,-2.1275905140550853,3,0.89660398001597197
34,20260911_163950,OPT,2,0.94938792278696693,28574.325168446831,0.043132343646572778,0.9996616871619961,0.96045854076314252,28583.995501086298,0.044908074441507406,29033.076245501372,191.71050400000001,262,0,191.81112899999999,191.80948599999999,2.6999999999999999e-05,0.00125,0.007698,0.94938792278696693,1,0,0,-0.86987134135787114,0.22809534169344206,-1000,-1000,-1000,3,1.5383252004251575,1.19843678763659
35,20260911_164324,OPT,2,0.93596216804348575,29234.269852341549,0.058254452922247325,0.9993796129242728,0.94929256028157227,29252.417674200398,0.061366174517335635,29866.079419373753,144.721654,129,0,144.820626,144.81882400000001,3.1000000000000001e-05,0.0014090000000000001,0.031295999999999997,0.93596216804348575,0,0,0,0.044616746514829803,-3,-1000,-1000,-1000,3,3,-0.16299741477866325
36,20260911_164617,OPT,3,0.944473331157478,12765.387444831034,1.3649933428945111,0.99953978691868428,0.94801563252335219,12771.264948025066,1.4398426524479149,27169.691472504215,794.163456,713,0,794.26369799999998,794.26183500000002,3.3000000000000003e-05,0.001467,0.0078619999999999992,0.944473331157478,8,0,0,-3,-0.92845436583311991,-1000,-1000,-1000,-3,-3,-1.3436417793938136
37,20260911_165950,OPT,3,0.95517555646563723,70895.862297391286,0.35715073881956017,0.99973418660405211,0.95814744659093021,70914.712377911128,0.37275133393121845,74642.225717223308,225.15237100000002,283,0,225.253401,225.25134300000002,3.6000000000000001e-05,0.001663,0.0074619999999999999,0.95517555646563723,1,0,0,0.7711626193601151,-3,-1000,-1000,-1000,3,1.9215791974901661,3
38,20260911_170355,OPT,3,1,23124.622403771191,0.1739800858517408,1,1,23124.622403771191,0.1739800858517408,24864.423262288597,251.09180600000002,756,0,251.19574699999998,251.19413299999999,2.5000000000000001e-05,0.00125,0.0080059999999999992,1,2,0,0,-0.80730283068713637,-3,-1000,-1000,-1000,3,3,-0.9094257613836666
39,20260911_170823,OPT,3,0.9601920300902983,13164.398441506393,2.4226910419526986,0.99980389618887311,0.96288592095640302,13166.980536570647,2.5160727654490151,38327.708191060796,300.071731,638,0,300.17317100000002,300.17145900000003,3.4e-05,0.0013010000000000001,0.0079070000000000008,0.9601920300902983,2,0,0,-2.1195308252849956,0.44623334567364981,-1000,-1000,-1000,-1.9992226010746241,2.5048676924261239,2.1883738425977723
40,20260911_171349,OPT,3,0.95506180420002473,39911.264486649452,0.10442389282427467,0.9997324542932885,0.9580399142548256,39921.945431753287,0.10899743452285782,41011.919776981864,171.53311500000001,272,0,171.63341600000001,171.63183700000002,2.6999999999999999e-05,0.0012210000000000001,0.023526999999999999,0.95506180420002473,0,0,0,-1.8067651920816079,3,-1000,-1000,-1000,3,0.46804577926582697,1.4670583472419962
41,20260911_171707,OPT,4,0.91931953414266276,23633.437697872767,0.041246098954311097,0.99912990779955513,0.93730285089560861,23654.01887520526,0.044005092820212546,24094.069803407387,254.74051399999996,586,0,254.83750900000001,254.83590100000001,2.8e-05,0.0012199999999999999,0.0072509999999999996,0.91931953414266276,2,0,0,-1.198894624972368,-2.1212870742014731,-1000,-1000,-1000,3,2.9776339206889095,1.1735828040419702
42,20260911_172144,OPT,4,0.93455289714106138,12879.498764715287,1.5722140070262429,0.99950657447414748,0.94963431244330943,12885.856975469469,1.6555994096096855,29441.851071566325,556.50066100000004,609,0,556.64931900000011,556.64738999999997,3.4999999999999997e-05,0.001513,0.024723999999999999,0.93455289714106138,8,0,0,-1.5016084772487772,0.31865197215040347,-1000,-1000,-1000,-3,2.4803153747222964,0.059025999159807822
43,20260911_173117,OPT,4,0.99261074064669963,14267.053506395438,0.31677782707721647,0.99999865075459071,0.99482345252881721,14267.072756177859,0.31842617528967065,17451.334509074564,544.65839799999992,827,0,544.77352400000007,544.76277600000003,0.0013680000000000001,0.0050790000000000002,0.0076280000000000002,0.99261074064669963,7,0,0,-3,-0.77637296826241264,-1000,-1000,-1000,-2.60808678206614,0.028122086149727374,1.6130698489836053
44,20260911_174046,OPT,4,0.91398370096819492,46683.416524796528,0.78022277335630386,0.99896488290704044,0.93295296212601964,46731.789398787805,0.83629379511087765,55094.727349896581,211.60446199999998,398,0,211.70353800000001,211.70132900000002,4.1e-05,0.001794,0.0081829999999999993,0.91398370096819492,2,0,0,-3,-2.07263283878437,-1000,-1000,-1000,-3,0.91693884707660389,3
45,20260911_174436,OPT,4,0.90113899524631313,18544.936800046824,1.963340213795159,0.99849002276546905,0.92242256915605669,18572.981579409094,2.128460728786655,39857.588867275641,316.79416799999996,464,0,316.89019000000002,316.88854300000003,2.8e-05,0.0012570000000000001,0.025343999999999998,0.90113899524631313,2,0,0,-1.4409726891740422,1.7876045728108552,-1000,-1000,-1000,-2.5550947185305173,0.84184972143589099,2.0909812561244561
46,20260911_175023,OPT,5,0.88863604927946405,14971.084839161864,4.25207472830858,0.99776075638921713,0.89533287440049669,15004.683981900149,4.7491551465210238,62496.235447110383,351.46663799999999,594,0,351.56342000000001,351.56144899999998,3.6000000000000001e-05,0.0015679999999999999,0.0074229999999999999,0.88863604927946405,4,0,0,-3,-0.47984464831275686,-1000,-1000,-1000,-2.8187969772145025,3,1.4387173514969871
47,20260911_175637,OPT,5,0.96972519174608018,72245.104735633708,76.71511640112108,0.99993068958603892,0.9720381571830321,72250.112420834324,78.921918686239223,861469.2992832266,149.72901400000001,19,0,149.82948200000001,149.827493,3.6000000000000001e-05,0.0015950000000000001,0.028124,0.96972519174608018,0,0,0,2.962363144744367,3,-1000,-1000,-1000,1.4699263649623542,3,3
48,20260911_175925,OPT,5,0.94212555703171408,18024.227943719525,0.056960511393812079,0.9996100754054561,0.94609464071737293,18031.258774986476,0.060205933891161217,18633.318113898087,161.96365900000001,113,0,162.062882,162.061251,2.6999999999999999e-05,0.0012570000000000001,0.0073270000000000002,0.94212555703171408,0,0,0,0.15555285279023412,-3,-1000,-1000,-1000,3,2.7609329300549437,1.8959461581527042
49,20260911_180229,OPT,5,0.93431667755041758,97639.589932074785,3.9087666100909018,0.9994534367749407,0.93871757939940936,97692.985325199799,4.1639431239710323,139332.41656491012,165.36206599999997,160,0,165.462457,165.460826,3.1000000000000001e-05,0.0012290000000000001,0.028348999999999999,0.93431667755041758,0,0,0,-1.0703103809702756,-3,-1000,-1000,-1000,-0.32781539586992137,0.81410875739549082,1.8458782829544855
50,20260911_180535,OPT,5,0.94861465135241163,37821.403504402268,0.44356805636030638,0.9997160612625996,0.95221401948912754,37832.145516033241,0.46582810931337176,42490.426609166956,2451.7189170000011,549,0,2452.2564379999999,2452.2362109999999,0.0012819999999999999,0.013653,0.028160000000000001,0.94861465135241163,2,0,0,-2.5005084066078176,2.1534106589398663,-1000,-1000,-1000,-1.1183990110201141,0.65104962884505324,1.8645478934755511
51,20260911_184658,OPT,6,0.93539394452920455,28346.705769604956,4.1754025177694105,0.99958636225343878,0.93956746210600883,28358.435889122131,4.4439624467309526,72798.060356431655,3167.5309070000021,679,0,3167.814386,3167.7851170000004,0.0017750000000000001,0.023219,0.010404999999999999,0.93539394452920455,7,0,0,0.27920528688095841,0.090019883239849857,-1000,-1000,-1000,-2.5645211054697947,1.7739266609403372,3
52,20260911_194004,OPT,6,0.94608738013704385,61521.388691096006,0.15522549765397511,0.99974946431915634,0.94969053990208741,61536.805856648243,0.16344850362516908,63171.290892899931,186.52260899999999,53,0,186.66041900000002,186.626632,0.001763,0.027435999999999999,0.029846999999999999,0.94608738013704385,0,0,0,0.7270228329633629,-3,-1000,-1000,-1000,2.6359374529913646,3,1.2471609293946364
53,20260911_194331,OPT,6,0.88830845605397535,18714.472018186338,0.81171024940118197,0.99811181541123395,0.89473593470668022,18749.875243662704,0.90720649290484068,27821.940172711111,184.215542,89,0,184.31045499999999,184.30870199999998,3.1000000000000001e-05,0.001343,0.0086300000000000005,0.88830845605397535,0,0,0,-0.015679667777261201,-1.2172994994364223,-1000,-1000,-1000,3,-0.020174329121508853,3
54,20260911_194649,OPT,6,0.9508381772899136,35769.980436546495,4.1272979604932427,0.99980596197279259,0.9541791237506243,35776.922520011831,4.3254959763424008,79031.882283435843,487.70407499999993,632,0,487.80760700000002,487.80586099999999,3.1000000000000001e-05,0.001328,0.0082389999999999998,0.9508381772899136,3,0,0,-2.161719324200535,-1.1619813301940427,-1000,-1000,-1000,-2.5145607028180446,3,2.2155740214455575
55,20260911_195515,OPT,6,0.92521346760177403,22035.436689373139,0.03726249653883474,0.99937944471689122,0.9299072507820707,22049.119386896575,0.040071196893557107,22449.831355832146,314.89823699999999,205,0,314.99646999999999,314.99445500000002,5.7000000000000003e-05,0.00158,0.033111000000000002,0.92521346760177403,0,0,0,-0.21365337817578836,-2.8804623375679403,-1000,-1000,-1000,3,2.2651155838249308,3
56,20260911_200103,OPT,7,0.97644703609167272,17966.626131253455,2.576017365668211,0.99998354099608766,0.9829805300285932,17966.921848890459,2.6206189105223467,44173.11095411393,612.87978400000009,521,0,612.98486700000001,612.98322099999996,2.6999999999999999e-05,0.0012359999999999999,0.0091400000000000006,0.97644703609167272,1,0,0,-1.9145117495083659,1.5596817695636331,-1000,-1000,-1000,-3,2.3039396620345522,3
57,20260911_201136,OPT,7,0.95260497857730109,72742.674148321603,12.027127589472158,0.99987582405656283,0.96453467842049878,72751.708160319075,12.469357358065675,197445.28174097583,2923.3216699999994,325,0,2923.469877,2923.467905,3.6999999999999998e-05,0.001539,0.008914,0.95260497857730109,0,4,0,0.13675576396953168,-3,-1000,-1000,-1000,-0.50901759425718063,1.4987666764384031,3
58,20260911_210044,OPT,7,0.9006573637558023,91013.782809767959,5.0965324257692206,0.99894356502241699,0.9227099672930924,91110.034637167468,5.5234392240507173,146344.42687767465,1640.1991639999999,621,0,1640.3032009999999,1640.2899829999999,0.001562,0.0084489999999999999,0.016445999999999999,0.9006573637558023,6,0,0,-3,-2.3118371558531878,-1000,-1000,-1000,-3,3,1.2377719844981236
59,20260911_212822,OPT,7,0.90345607361972735,33011.849703136861,1.3731574499834283,0.9990274568368438,0.92500487764977568,33043.986406199641,1.4844867126239432,47888.853532439069,3239.469435,435,0,3239.6216099999997,3239.6191490000001,3.4999999999999997e-05,0.00132,0.0092929999999999992,0.90345607361972735,0,2,0,-2.8895646558059598,-2.6298625883300266,-1000,-1000,-1000,-1.7196991827710633,0.25487782553024652,2.5118199858744794
60,20260911_222244,OPT,7,0.96177275575093235,42092.035873680259,0.93219239713271829,0.99993329327022629,0.97170415086746598,42094.843883056034,0.95933767114252366,51688.220594481274,1941.5803870000004,804,0,1941.6900880000001,1941.68191,0.0014450000000000001,0.0039439999999999996,0.0090299999999999998,0.96177275575093235,4,0,0,-2.5520375717539796,-1.9600090355484758,-1000,-1000,-1000,-2.8341958504513953,-1.5479171425877376,3
