eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
1,20260802_203843,DOE,NaN,0.21111252487637103,45786.269953652023,2.88366142895448,1,1,45786.269953652023,2.88366142895448,74622.884243196822,68.639644000000004,42,0,68.954926999999998,68.702347000000003,7.6000000000000004e-05,0.24091699999999999,0.019875,0.21111252487637103,6,0,0,2.2680976577103138,0.83764648251235485,-1000,-1000,-1000,-2.4139600954949856,-0.29091797210276127,-1.3399689719080925
2,20260802_203955,DOE,NaN,0.53751343341544267,17733.092963635281,0.047524295211034559,1,1,17733.092963635281,0.047524295211034559,18208.335915745625,1470.902701,586,0,1470.9961410000001,1470.9736290000001,4.1999999999999998e-05,0.021277000000000001,0.018266000000000001,0.53751343341544267,15,5,0,-2.8390443082898855,-0.39075302705168724,-1000,-1000,-1000,2.1046058647334576,0.82899033464491367,0.62465542182326317
3,20260802_210428,DOE,NaN,0.99140431429259479,82870.555671164868,24.008653892534014,1,1,82870.555671164868,24.008653892534014,322957.09459650499,613.92799200000013,50,0,614.05205699999999,614.03852099999995,2.8e-05,0.012540000000000001,0.0087189999999999993,0.99140431429259479,0,3,0,0.22668659314513206,-2.0800282638520002,-1000,-1000,-1000,1.138597073033452,-2.9325392916798592,2.1440756376832724
4,20260802_211444,DOE,NaN,0.26401970144361259,12145.486664386335,1.5055339503215692,1,1,12145.486664386335,1.5055339503215692,27200.826167602027,801.64015900000004,129,0,801.68259499999999,801.67025799999999,3.3000000000000003e-05,0.011207999999999999,0.0059649999999999998,0.26401970144361259,9,7,0,-0.38161694817245007,2.5237603336572647,-1000,-1000,-1000,-0.36635292135179043,1.9255797676742077,-2.8346478547900915
5,20260802_212808,DOE,NaN,0.40922548042610291,15983.296073642996,2.7768169372855107,1,1,15983.296073642996,2.7768169372855107,43751.465446498099,474.92700399999995,218,0,475.03233799999998,474.97009100000002,0.000126,0.056487999999999997,0.0061130000000000004,0.40922548042610291,2,4,0,-1.0265729874372482,2.1389276124536991,-1000,-1000,-1000,-2.2227306123822927,-2.113101527094841,2.7306373715400696
6,20260802_213605,DOE,NaN,0.85816076205112035,38635.053279358966,11.298535187834096,1,1,38635.053279358966,11.298535187834096,151620.40515769995,1324.4533529999999,662,0,1324.557536,1324.554337,3.0000000000000001e-06,0.0025430000000000001,0.013809999999999999,0.85816076205112035,11,2,0,1.1755978669971228,-2.445149989798665,-1000,-1000,-1000,2.2942358572036028,2.7451076991856098,-2.0400897525250912
7,20260802_215812,DOE,NaN,0.68670010577887297,12458.752237504916,1.447247291776192,1,1,12458.752237504916,1.447247291776192,26931.225155266839,1036.0592259999999,454,0,1036.1450589999999,1036.1328269999999,3.9999999999999998e-06,0.0089479999999999994,0.006561,0.68670010577887297,4,6,0,-1.5620051845908165,-0.75594337284564972,-1000,-1000,-1000,0.20473508164286613,-1.0164226312190294,-0.53529499657452106
8,20260802_221530,DOE,NaN,0.081864146096631882,9948.1094298567041,1.9249817306561376,1,1,9948.1094298567041,1.9249817306561376,29197.926736418081,26.001367000000002,2,0,26.012823000000001,26.011047000000001,3.9999999999999998e-06,0.001469,0.0046810000000000003,0.081864146096631882,13,3,0,2.1387637685984373,0.45279091782867908,-1000,-1000,-1000,-1.3016316555440426,0.10339550860226154,1.2506299037486315
9,20260802_221558,DOE,NaN,0.062100245049223304,6963.333953477495,0.41389112369152259,1,1,6963.333953477495,0.41389112369152259,11102.245190392721,18.275764000000002,0,0,18.284804999999999,18.282315000000001,3.0000000000000001e-06,0.0021949999999999999,0.0050600000000000003,0.062100245049223304,1,6,0,0.7906816340982914,-0.030433187261223793,-1000,-1000,-1000,-0.51942393556237221,-1.5201331749558449,2.3845068141818047
10,20260802_221618,DOE,NaN,0.6947567009180784,15153.734342413762,1.7343739392508455,1,1,15153.734342413762,1.7343739392508455,32497.473734922216,1184.2623580000002,416,0,1184.3383940000001,1184.3366269999999,3.0000000000000001e-06,0.001485,0.0064320000000000002,0.6947567009180784,8,3,0,-1.3205658998340368,1.1804053746163845,-1000,-1000,-1000,0.96354379132390022,2.6232351176440716,-1.6457303948700428
11,20260802_223605,DOE,NaN,0.77085662250407039,27368.835255581907,24.63806131948359,1,1,27368.835255581907,24.63806131948359,273749.44845041778,12001.127584000009,501,0,12001.422259999999,12001.420484,3.0000000000000001e-06,0.0014350000000000001,0.0096030000000000004,0.77085662250407039,7,4,0,1.7070876471698284,2.8665420804172754,-1000,-1000,-1000,1.5061437282711267,-1.1643075440078974,-0.18549821712076664
12,20260803_015608,DOE,NaN,0.47729942588135599,15711.107790037082,2.9410115491909332,1,1,15711.107790037082,2.9410115491909332,45121.223281946412,885.39137500000015,231,0,885.46904199999994,885.44083599999999,5.0000000000000004e-06,0.024558,0.0063160000000000004,0.47729942588135599,14,1,0,-1.9029868673533201,-1.71963981539011,-1000,-1000,-1000,-2.9873722326010466,0.71722652949392796,0.85261254943907261
13,20260803_021056,DOE,NaN,0.37451616741716864,20095.808939370294,0.37666045391483705,1,1,20095.808939370294,0.37666045391483705,23862.413478518665,956.20846000000006,173,0,956.24636499999997,956.24471100000005,3.9999999999999998e-06,0.00132,0.0052100000000000002,0.37451616741716864,5,2,0,-2.5009563267230988,-2.8524138070642948,-1000,-1000,-1000,-1.0782832335680723,-0.52979490347206593,-0.9390517920255661
14,20260803_022654,DOE,NaN,0.8846390800084919,18497.918031901118,24.370497081963556,1,1,18497.918031901118,24.370497081963556,262202.88885153667,20002.081893000002,671,0,20002.224972,20002.222861999999,5.0000000000000004e-06,0.001737,0.014912,0.8846390800084919,12,6,0,2.7027623411267996,1.7492705192416906,-1000,-1000,-1000,0.40326238609850407,1.3518292475491762,0.27192198112607002
15,20260803_080019,DOE,NaN,0.59596944941207763,18825.469597266398,1.2463172829285809,1,1,18825.469597266398,1.2463172829285809,31288.642426552207,1813.3085470000001,384,0,1813.380341,1813.371703,3.9999999999999998e-06,0.004849,0.0095350000000000001,0.59596944941207763,3,1,0,-0.090519078075885773,0.063156656920909882,-1000,-1000,-1000,2.8223762400448322,-2.4357127100229263,1.7409660201519728
